OrderDate,Customer Id,Region,OrderID,Product,Quantity,UnitPrice
3/31/2023,Cus1086,East,1003,Hat,7,15
4/30/2023,Cus1066,West,1004,Socks,3,5
5/31/2023,Cus1133,North,1005,Jacket,2,60
6/30/2023,Cus1130,South,1006,Gloves,8,25
7/31/2023,Cus1293,East,1007,Shirt,12,40
8/31/2023,Cus1400,West,1008,Shoes,4,15
9/30/2023,Cus1056,North,1009,Hat,7,10
10/31/2023,Cus1424,South,1010,Socks,9,30
11/30/2023,Cus1152,East,1011,Jacket,6,35
12/31/2023,Cus1008,West,1012,Gloves,5,20
1/31/2024,Cus1020,North,1013,Shirt,8,50
2/29/2024,Cus1395,South,1014,Shoes,10,60
3/31/2024,Cus1393,East,1015,Hat,11,10
4/30/2024,Cus1401,West,1016,Socks,4,20
5/31/2024,Cus1264,North,1017,Jacket,3,30
6/30/2024,Cus1487,South,1018,Gloves,12,25
7/31/2024,Cus1128,East,1019,Shoes,5,15
8/31/2024,Cus1210,West,1020,Hat,7,50
1/31/2023,Cus1206,North,1001,Shirt,5,20
2/28/2023,Cus1492,South,1002,Shoes,10,50
3/31/2023,Cus1310,East,1003,Hat,7,15
4/30/2023,Cus1372,West,1004,Socks,3,5
5/31/2023,Cus1023,North,1005,Jacket,2,60
6/30/2023,Cus1358,South,1006,Gloves,8,25
7/31/2023,Cus1007,East,1007,Shirt,12,40
8/31/2023,Cus1326,West,1008,Shoes,4,15
9/30/2023,Cus1284,North,1009,Hat,7,10
10/31/2023,Cus1307,South,1010,Socks,9,30
11/30/2023,Cus1307,East,1011,Jacket,6,35
12/31/2023,Cus1375,West,1012,Gloves,5,20
1/31/2024,Cus1059,North,1013,Shirt,8,50
2/29/2024,Cus1202,South,1014,Shoes,10,60
3/31/2024,Cus1032,East,1015,Hat,11,10
4/30/2024,Cus1028,West,1016,Socks,4,20
5/31/2024,Cus1046,North,1017,Jacket,3,30
6/30/2024,Cus1308,South,1018,Gloves,12,25
7/31/2024,Cus1012,East,1019,Shoes,5,15
8/31/2024,Cus1153,West,1020,Hat,7,50
1/31/2023,Cus1040,North,1001,Shirt,5,20
2/28/2023,Cus1212,South,1002,Shoes,10,50
3/31/2023,Cus1156,East,1003,Hat,7,15
4/30/2023,Cus1259,West,1004,Socks,3,5
5/31/2023,Cus1217,North,1005,Jacket,2,60
6/30/2023,Cus1331,South,1006,Gloves,8,25
7/31/2023,Cus1004,East,1007,Shirt,12,40
8/31/2023,Cus1217,West,1008,Shoes,4,15
9/30/2023,Cus1054,North,1009,Hat,7,10
10/31/2023,Cus1430,South,1010,Socks,9,30
11/30/2023,Cus1440,East,1011,Jacket,6,35
12/31/2023,Cus1489,West,1012,Gloves,5,20
1/31/2024,Cus1397,North,1013,Shirt,8,50
2/29/2024,Cus1367,South,1014,Shoes,10,60
3/31/2024,Cus1441,East,1015,Hat,11,10
4/30/2024,Cus1353,West,1016,Socks,4,20
5/31/2024,Cus1420,North,1017,Jacket,3,30
6/30/2024,Cus1441,South,1018,Gloves,12,25
7/31/2024,Cus1228,East,1019,Shoes,5,15
8/31/2024,Cus1301,West,1020,Hat,7,50
1/31/2023,Cus1283,North,1001,Shirt,5,20
2/28/2023,Cus1263,South,1002,Shoes,10,50
3/31/2023,Cus1432,East,1003,Hat,7,15
4/30/2023,Cus1436,West,1004,Socks,3,5
5/31/2023,Cus1092,North,1005,Jacket,2,60
6/30/2023,Cus1352,South,1006,Gloves,8,25
7/31/2023,Cus1351,East,1007,Shirt,12,40
8/31/2023,Cus1054,West,1008,Shoes,4,15
9/30/2023,Cus1226,North,1009,Hat,7,10
10/31/2023,Cus1161,South,1010,Socks,9,30
11/30/2023,Cus1103,East,1011,Jacket,6,35
12/31/2023,Cus1440,West,1012,Gloves,5,20
1/31/2024,Cus1339,North,1013,Shirt,8,50
2/29/2024,Cus1253,South,1014,Shoes,10,60
3/31/2024,Cus1012,East,1015,Hat,11,10
4/30/2024,Cus1038,West,1016,Socks,4,20
5/31/2024,Cus1458,North,1017,Jacket,3,30
6/30/2024,Cus1497,South,1018,Gloves,12,25
7/31/2024,Cus1236,East,1019,Shoes,5,15
8/31/2024,Cus1472,West,1020,Hat,7,50
1/31/2023,Cus1191,North,1001,Shirt,5,20
2/28/2023,Cus1202,South,1002,Shoes,10,50
3/31/2023,Cus1101,East,1003,Hat,7,15
4/30/2023,Cus1077,West,1004,Socks,3,5
5/31/2023,Cus1154,North,1005,Jacket,2,60
6/30/2023,Cus1020,South,1006,Gloves,8,25
7/31/2023,Cus1372,East,1007,Shirt,12,40
8/31/2023,Cus1397,West,1008,Shoes,4,15
9/30/2023,Cus1308,North,1009,Hat,7,10
10/31/2023,Cus1297,South,1010,Socks,9,30
11/30/2023,Cus1089,East,1011,Jacket,6,35
12/31/2023,Cus1378,West,1012,Gloves,5,20
1/31/2024,Cus1475,North,1013,Shirt,8,50
2/29/2024,Cus1261,South,1014,Shoes,10,60
3/31/2024,Cus1030,East,1015,Hat,11,10
4/30/2024,Cus1186,West,1016,Socks,4,20
5/31/2024,Cus1486,North,1017,Jacket,3,30
6/30/2024,Cus1357,South,1018,Gloves,12,25
7/31/2024,Cus1364,East,1019,Shoes,5,15
8/31/2024,Cus1363,West,1020,Hat,7,50
1/31/2023,Cus1077,North,1001,Shirt,5,20
2/28/2023,Cus1382,South,1002,Shoes,10,50
3/31/2023,Cus1259,East,1003,Hat,7,15
4/30/2023,Cus1496,West,1004,Socks,3,5
5/31/2023,Cus1247,North,1005,Jacket,2,60
6/30/2023,Cus1057,South,1006,Gloves,8,25
7/31/2023,Cus1003,East,1007,Shirt,12,40
8/31/2023,Cus1301,West,1008,Shoes,4,15
9/30/2023,Cus1462,North,1009,Hat,7,10
10/31/2023,Cus1393,South,1010,Socks,9,30
11/30/2023,Cus1158,East,1011,Jacket,6,35
12/31/2023,Cus1387,West,1012,Gloves,5,20
1/31/2024,Cus1340,North,1013,Shirt,8,50
2/29/2024,Cus1219,South,1014,Shoes,10,60
3/31/2024,Cus1301,East,1015,Hat,11,10
4/30/2024,Cus1312,West,1016,Socks,4,20
5/31/2024,Cus1309,North,1017,Jacket,3,30
6/30/2024,Cus1107,South,1018,Gloves,12,25
7/31/2024,Cus1188,East,1019,Shoes,5,15
8/31/2024,Cus1175,West,1020,Hat,7,50
1/31/2023,Cus1069,North,1001,Shirt,5,20
2/28/2023,Cus1065,South,1002,Shoes,10,50
3/31/2023,Cus1361,East,1003,Hat,7,15
4/30/2023,Cus1025,West,1004,Socks,3,5
5/31/2023,Cus1265,North,1005,Jacket,2,60
6/30/2023,Cus1296,South,1006,Gloves,8,25
7/31/2023,Cus1094,East,1007,Shirt,12,40
8/31/2023,Cus1189,West,1008,Shoes,4,15
9/30/2023,Cus1131,North,1009,Hat,7,10
10/31/2023,Cus1252,South,1010,Socks,9,30
11/30/2023,Cus1225,East,1011,Jacket,6,35
12/31/2023,Cus1412,West,1012,Gloves,5,20
1/31/2024,Cus1208,North,1013,Shirt,8,50
2/29/2024,Cus1098,South,1014,Shoes,10,60
3/31/2024,Cus1424,East,1015,Hat,11,10
4/30/2024,Cus1408,West,1016,Socks,4,20
5/31/2024,Cus1402,North,1017,Jacket,3,30
6/30/2024,Cus1184,South,1018,Gloves,12,25
7/31/2024,Cus1121,East,1019,Shoes,5,15
8/31/2024,Cus1066,West,1020,Hat,7,50
1/31/2023,Cus1136,North,1001,Shirt,5,20
2/28/2023,Cus1155,South,1002,Shoes,10,50
3/31/2023,Cus1040,East,1003,Hat,7,15
4/30/2023,Cus1123,West,1004,Socks,3,5
5/31/2023,Cus1093,North,1005,Jacket,2,60
6/30/2023,Cus1219,South,1006,Gloves,8,25
7/31/2023,Cus1389,East,1007,Shirt,12,40
8/31/2023,Cus1372,West,1008,Shoes,4,15
9/30/2023,Cus1265,North,1009,Hat,7,10
10/31/2023,Cus1013,South,1010,Socks,9,30
11/30/2023,Cus1306,East,1011,Jacket,6,35
12/31/2023,Cus1481,West,1012,Gloves,5,20
1/31/2024,Cus1462,North,1013,Shirt,8,50
2/29/2024,Cus1436,South,1014,Shoes,10,60
3/31/2024,Cus1345,East,1015,Hat,11,10
4/30/2024,Cus1196,West,1016,Socks,4,20
5/31/2024,Cus1094,North,1017,Jacket,3,30
6/30/2024,Cus1151,South,1018,Gloves,12,25
7/31/2024,Cus1170,East,1019,Shoes,5,15
8/31/2024,Cus1456,West,1020,Hat,7,50
1/31/2023,Cus1452,North,1001,Shirt,5,20
2/28/2023,Cus1081,South,1002,Shoes,10,50
3/31/2023,Cus1286,East,1003,Hat,7,15
4/30/2023,Cus1467,West,1004,Socks,3,5
5/31/2023,Cus1285,North,1005,Jacket,2,60
6/30/2023,Cus1487,South,1006,Gloves,8,25
7/31/2023,Cus1222,East,1007,Shirt,12,40
8/31/2023,Cus1042,West,1008,Shoes,4,15
9/30/2023,Cus1287,North,1009,Hat,7,10
10/31/2023,Cus1324,South,1010,Socks,9,30
11/30/2023,Cus1119,East,1011,Jacket,6,35
12/31/2023,Cus1486,West,1012,Gloves,5,20
1/31/2024,Cus1435,North,1013,Shirt,8,50
2/29/2024,Cus1288,South,1014,Shoes,10,60
3/31/2024,Cus1478,East,1015,Hat,11,10
4/30/2024,Cus1017,West,1016,Socks,4,20
5/31/2024,Cus1023,North,1017,Jacket,3,30
6/30/2024,Cus1043,South,1018,Gloves,12,25
7/31/2024,Cus1041,East,1019,Shoes,5,15
8/31/2024,Cus1451,West,1020,Hat,7,50
1/31/2023,Cus1454,North,1001,Shirt,5,20
2/28/2023,Cus1345,South,1002,Shoes,10,50
3/31/2023,Cus1269,East,1003,Hat,7,15
4/30/2023,Cus1467,West,1004,Socks,3,5
5/31/2023,Cus1120,North,1005,Jacket,2,60
6/30/2023,Cus1047,South,1006,Gloves,8,25
7/31/2023,Cus1104,East,1007,Shirt,12,40
8/31/2023,Cus1118,West,1008,Shoes,4,15
9/30/2023,Cus1341,North,1009,Hat,7,10
10/31/2023,Cus1383,South,1010,Socks,9,30
11/30/2023,Cus1463,East,1011,Jacket,6,35
12/31/2023,Cus1105,West,1012,Gloves,5,20
1/31/2024,Cus1141,North,1013,Shirt,8,50
2/29/2024,Cus1215,South,1014,Shoes,10,60
3/31/2024,Cus1040,East,1015,Hat,11,10
4/30/2024,Cus1146,West,1016,Socks,4,20
5/31/2024,Cus1208,North,1017,Jacket,3,30
6/30/2024,Cus1346,South,1018,Gloves,12,25
7/31/2024,Cus1135,East,1019,Shoes,5,15
8/31/2024,Cus1466,West,1020,Hat,7,50
1/31/2023,Cus1275,North,1001,Shirt,5,20
2/28/2023,Cus1347,South,1002,Shoes,10,50
3/31/2023,Cus1500,East,1003,Hat,7,15
4/30/2023,Cus1363,West,1004,Socks,3,5
5/31/2023,Cus1020,North,1005,Jacket,2,60
6/30/2023,Cus1372,South,1006,Gloves,8,25
7/31/2023,Cus1023,East,1007,Shirt,12,40
8/31/2023,Cus1078,West,1008,Shoes,4,15
9/30/2023,Cus1193,North,1009,Hat,7,10
10/31/2023,Cus1293,South,1010,Socks,9,30
11/30/2023,Cus1330,East,1011,Jacket,6,35
12/31/2023,Cus1469,West,1012,Gloves,5,20
1/31/2024,Cus1484,North,1013,Shirt,8,50
2/29/2024,Cus1485,South,1014,Shoes,10,60
3/31/2024,Cus1143,East,1015,Hat,11,10
4/30/2024,Cus1039,West,1016,Socks,4,20
5/31/2024,Cus1053,North,1017,Jacket,3,30
6/30/2024,Cus1459,South,1018,Gloves,12,25
7/31/2024,Cus1036,East,1019,Shoes,5,15
8/31/2024,Cus1252,West,1020,Hat,7,50
1/31/2023,Cus1457,North,1001,Shirt,5,20
2/28/2023,Cus1470,South,1002,Shoes,10,50
3/31/2023,Cus1188,East,1003,Hat,7,15
4/30/2023,Cus1436,West,1004,Socks,3,5
5/31/2023,Cus1238,North,1005,Jacket,2,60
6/30/2023,Cus1282,South,1006,Gloves,8,25
7/31/2023,Cus1024,East,1007,Shirt,12,40
8/31/2023,Cus1342,West,1008,Shoes,4,15
9/30/2023,Cus1334,North,1009,Hat,7,10
10/31/2023,Cus1179,South,1010,Socks,9,30
11/30/2023,Cus1019,East,1011,Jacket,6,35
12/31/2023,Cus1272,West,1012,Gloves,5,20
1/31/2024,Cus1302,North,1013,Shirt,8,50
2/29/2024,Cus1482,South,1014,Shoes,10,60
3/31/2024,Cus1067,East,1015,Hat,11,10
4/30/2024,Cus1364,West,1016,Socks,4,20
5/31/2024,Cus1249,North,1017,Jacket,3,30
6/30/2024,Cus1067,South,1018,Gloves,12,25
7/31/2024,Cus1145,East,1019,Shoes,5,15
8/31/2024,Cus1139,West,1020,Hat,7,50
1/31/2023,Cus1203,North,1001,Shirt,5,20
2/28/2023,Cus1328,South,1002,Shoes,10,50
3/31/2023,Cus1092,East,1003,Hat,7,15
4/30/2023,Cus1154,West,1004,Socks,3,5
5/31/2023,Cus1262,North,1005,Jacket,2,60
6/30/2023,Cus1128,South,1006,Gloves,8,25
7/31/2023,Cus1338,East,1007,Shirt,12,40
8/31/2023,Cus1143,West,1008,Shoes,4,15
9/30/2023,Cus1240,North,1009,Hat,7,10
10/31/2023,Cus1155,South,1010,Socks,9,30
11/30/2023,Cus1061,East,1011,Jacket,6,35
12/31/2023,Cus1012,West,1012,Gloves,5,20
1/31/2024,Cus1388,North,1013,Shirt,8,50
2/29/2024,Cus1176,South,1014,Shoes,10,60
3/31/2024,Cus1495,East,1015,Hat,11,10
4/30/2024,Cus1206,West,1016,Socks,4,20
5/31/2024,Cus1451,North,1017,Jacket,3,30
6/30/2024,Cus1191,South,1018,Gloves,12,25
7/31/2024,Cus1286,East,1019,Shoes,5,15
8/31/2024,Cus1006,West,1020,Hat,7,50
1/31/2023,Cus1130,North,1001,Shirt,5,20
2/28/2023,Cus1371,South,1002,Shoes,10,50
3/31/2023,Cus1490,East,1003,Hat,7,15
4/30/2023,Cus1409,West,1004,Socks,3,5
5/31/2023,Cus1194,North,1005,Jacket,2,60
6/30/2023,Cus1445,South,1006,Gloves,8,25
7/31/2023,Cus1138,East,1007,Shirt,12,40
8/31/2023,Cus1208,West,1008,Shoes,4,15
9/30/2023,Cus1126,North,1009,Hat,7,10
10/31/2023,Cus1226,South,1010,Socks,9,30
11/30/2023,Cus1118,East,1011,Jacket,6,35
12/31/2023,Cus1222,West,1012,Gloves,5,20
1/31/2024,Cus1481,North,1013,Shirt,8,50
2/29/2024,Cus1098,South,1014,Shoes,10,60
3/31/2024,Cus1280,East,1015,Hat,11,10
4/30/2024,Cus1012,West,1016,Socks,4,20
5/31/2024,Cus1297,North,1017,Jacket,3,30
6/30/2024,Cus1475,South,1018,Gloves,12,25
7/31/2024,Cus1188,East,1019,Shoes,5,15
8/31/2024,Cus1456,West,1020,Hat,7,50
1/31/2023,Cus1134,North,1001,Shirt,5,20
2/28/2023,Cus1284,South,1002,Shoes,10,50
3/31/2023,Cus1191,East,1003,Hat,7,15
4/30/2023,Cus1246,West,1004,Socks,3,5
5/31/2023,Cus1063,North,1005,Jacket,2,60
6/30/2023,Cus1471,South,1006,Gloves,8,25
7/31/2023,Cus1208,East,1007,Shirt,12,40
8/31/2023,Cus1339,West,1008,Shoes,4,15
9/30/2023,Cus1383,North,1009,Hat,7,10
10/31/2023,Cus1005,South,1010,Socks,9,30
11/30/2023,Cus1058,East,1011,Jacket,6,35
12/31/2023,Cus1482,West,1012,Gloves,5,20
1/31/2024,Cus1332,North,1013,Shirt,8,50
2/29/2024,Cus1345,South,1014,Shoes,10,60
3/31/2024,Cus1105,East,1015,Hat,11,10
4/30/2024,Cus1153,West,1016,Socks,4,20
5/31/2024,Cus1257,North,1017,Jacket,3,30
6/30/2024,Cus1217,South,1018,Gloves,12,25
7/31/2024,Cus1470,East,1019,Shoes,5,15
8/31/2024,Cus1051,West,1020,Hat,7,50
1/31/2023,Cus1163,North,1001,Shirt,5,20
2/28/2023,Cus1285,South,1002,Shoes,10,50
3/31/2023,Cus1106,East,1003,Hat,7,15
4/30/2023,Cus1296,West,1004,Socks,3,5
5/31/2023,Cus1345,North,1005,Jacket,2,60
6/30/2023,Cus1208,South,1006,Gloves,8,25
7/31/2023,Cus1325,East,1007,Shirt,12,40
8/31/2023,Cus1075,West,1008,Shoes,4,15
9/30/2023,Cus1410,North,1009,Hat,7,10
10/31/2023,Cus1434,South,1010,Socks,9,30
11/30/2023,Cus1489,East,1011,Jacket,6,35
12/31/2023,Cus1172,West,1012,Gloves,5,20
1/31/2024,Cus1179,North,1013,Shirt,8,50
2/29/2024,Cus1045,South,1014,Shoes,10,60
3/31/2024,Cus1071,East,1015,Hat,11,10
4/30/2024,Cus1166,West,1016,Socks,4,20
5/31/2024,Cus1322,North,1017,Jacket,3,30
6/30/2024,Cus1307,South,1018,Gloves,12,25
7/31/2024,Cus1411,East,1019,Shoes,5,15
8/31/2024,Cus1294,West,1020,Hat,7,50
1/31/2023,Cus1220,North,1001,Shirt,5,20
2/28/2023,Cus1431,South,1002,Shoes,10,50
3/31/2023,Cus1224,East,1003,Hat,7,15
4/30/2023,Cus1005,West,1004,Socks,3,5
5/31/2023,Cus1106,North,1005,Jacket,2,60
6/30/2023,Cus1405,South,1006,Gloves,8,25
7/31/2023,Cus1250,East,1007,Shirt,12,40
8/31/2023,Cus1064,West,1008,Shoes,4,15
9/30/2023,Cus1091,North,1009,Hat,7,10
10/31/2023,Cus1161,South,1010,Socks,9,30
11/30/2023,Cus1313,East,1011,Jacket,6,35
12/31/2023,Cus1131,West,1012,Gloves,5,20
1/31/2024,Cus1460,North,1013,Shirt,8,50
2/29/2024,Cus1309,South,1014,Shoes,10,60
3/31/2024,Cus1377,East,1015,Hat,11,10
4/30/2024,Cus1141,West,1016,Socks,4,20
5/31/2024,Cus1197,North,1017,Jacket,3,30
6/30/2024,Cus1250,South,1018,Gloves,12,25
7/31/2024,Cus1472,East,1019,Shoes,5,15
8/31/2024,Cus1478,West,1020,Hat,7,50
1/31/2023,Cus1353,North,1001,Shirt,5,20
2/28/2023,Cus1159,South,1002,Shoes,10,50
3/31/2023,Cus1408,East,1003,Hat,7,15
4/30/2023,Cus1500,West,1004,Socks,3,5
5/31/2023,Cus1201,North,1005,Jacket,2,60
6/30/2023,Cus1232,South,1006,Gloves,8,25
7/31/2023,Cus1237,East,1007,Shirt,12,40
8/31/2023,Cus1162,West,1008,Shoes,4,15
9/30/2023,Cus1476,North,1009,Hat,7,10
10/31/2023,Cus1174,South,1010,Socks,9,30
11/30/2023,Cus1412,East,1011,Jacket,6,35
12/31/2023,Cus1334,West,1012,Gloves,5,20
1/31/2024,Cus1070,North,1013,Shirt,8,50
2/29/2024,Cus1114,South,1014,Shoes,10,60
3/31/2024,Cus1311,East,1015,Hat,11,10
4/30/2024,Cus1483,West,1016,Socks,4,20
5/31/2024,Cus1397,North,1017,Jacket,3,30
6/30/2024,Cus1395,South,1018,Gloves,12,25
7/31/2024,Cus1198,East,1019,Shoes,5,15
8/31/2024,Cus1167,West,1020,Hat,7,50
1/31/2023,Cus1379,North,1001,Shirt,5,20
2/28/2023,Cus1415,South,1002,Shoes,10,50
3/31/2023,Cus1186,East,1003,Hat,7,15
4/30/2023,Cus1323,West,1004,Socks,3,5
5/31/2023,Cus1351,North,1005,Jacket,2,60
6/30/2023,Cus1023,South,1006,Gloves,8,25
7/31/2023,Cus1079,East,1007,Shirt,12,40
8/31/2023,Cus1172,West,1008,Shoes,4,15
9/30/2023,Cus1391,North,1009,Hat,7,10
10/31/2023,Cus1337,South,1010,Socks,9,30
11/30/2023,Cus1067,East,1011,Jacket,6,35
12/31/2023,Cus1460,West,1012,Gloves,5,20
1/31/2024,Cus1243,North,1013,Shirt,8,50
2/29/2024,Cus1380,South,1014,Shoes,10,60
3/31/2024,Cus1454,East,1015,Hat,11,10
4/30/2024,Cus1302,West,1016,Socks,4,20
5/31/2024,Cus1410,North,1017,Jacket,3,30
6/30/2024,Cus1278,South,1018,Gloves,12,25
7/31/2024,Cus1195,East,1019,Shoes,5,15
8/31/2024,Cus1303,West,1020,Hat,7,50
1/31/2023,Cus1262,North,1001,Shirt,5,20
2/28/2023,Cus1144,South,1002,Shoes,10,50
3/31/2023,Cus1320,East,1003,Hat,7,15
4/30/2023,Cus1089,West,1004,Socks,3,5
5/31/2023,Cus1007,North,1005,Jacket,2,60
6/30/2023,Cus1083,South,1006,Gloves,8,25
7/31/2023,Cus1165,East,1007,Shirt,12,40
8/31/2023,Cus1482,West,1008,Shoes,4,15
9/30/2023,Cus1206,North,1009,Hat,7,10
10/31/2023,Cus1129,South,1010,Socks,9,30
11/30/2023,Cus1440,East,1011,Jacket,6,35
12/31/2023,Cus1020,West,1012,Gloves,5,20
1/31/2024,Cus1484,North,1013,Shirt,8,50
2/29/2024,Cus1398,South,1014,Shoes,10,60
3/31/2024,Cus1441,East,1015,Hat,11,10
4/30/2024,Cus1425,West,1016,Socks,4,20
5/31/2024,Cus1271,North,1017,Jacket,3,30
6/30/2024,Cus1479,South,1018,Gloves,12,25
7/31/2024,Cus1027,East,1019,Shoes,5,15
8/31/2024,Cus1325,West,1020,Hat,7,50
1/31/2023,Cus1071,North,1001,Shirt,5,20
2/28/2023,Cus1337,South,1002,Shoes,10,50
3/31/2023,Cus1249,East,1003,Hat,7,15
4/30/2023,Cus1170,West,1004,Socks,3,5
5/31/2023,Cus1399,North,1005,Jacket,2,60
6/30/2023,Cus1193,South,1006,Gloves,8,25
7/31/2023,Cus1143,East,1007,Shirt,12,40
8/31/2023,Cus1360,West,1008,Shoes,4,15
9/30/2023,Cus1214,North,1009,Hat,7,10
10/31/2023,Cus1023,South,1010,Socks,9,30
11/30/2023,Cus1322,East,1011,Jacket,6,35
12/31/2023,Cus1411,West,1012,Gloves,5,20
1/31/2024,Cus1285,North,1013,Shirt,8,50
2/29/2024,Cus1215,South,1014,Shoes,10,60
3/31/2024,Cus1093,East,1015,Hat,11,10
4/30/2024,Cus1205,West,1016,Socks,4,20
5/31/2024,Cus1167,North,1017,Jacket,3,30
6/30/2024,Cus1352,South,1018,Gloves,12,25
7/31/2024,Cus1365,East,1019,Shoes,5,15
8/31/2024,Cus1376,West,1020,Hat,7,50
1/31/2023,Cus1466,North,1001,Shirt,5,20
2/28/2023,Cus1006,South,1002,Shoes,10,50
3/31/2023,Cus1442,East,1003,Hat,7,15
4/30/2023,Cus1413,West,1004,Socks,3,5
5/31/2023,Cus1064,North,1005,Jacket,2,60
6/30/2023,Cus1003,South,1006,Gloves,8,25
7/31/2023,Cus1242,East,1007,Shirt,12,40
8/31/2023,Cus1325,West,1008,Shoes,4,15
9/30/2023,Cus1121,North,1009,Hat,7,10
10/31/2023,Cus1212,South,1010,Socks,9,30
11/30/2023,Cus1238,East,1011,Jacket,6,35
12/31/2023,Cus1001,West,1012,Gloves,5,20
1/31/2024,Cus1073,North,1013,Shirt,8,50
2/29/2024,Cus1278,South,1014,Shoes,10,60
3/31/2024,Cus1169,East,1015,Hat,11,10
4/30/2024,Cus1292,West,1016,Socks,4,20
5/31/2024,Cus1466,North,1017,Jacket,3,30
6/30/2024,Cus1224,South,1018,Gloves,12,25
7/31/2024,Cus1379,East,1019,Shoes,5,15
8/31/2024,Cus1294,West,1020,Hat,7,50
1/31/2023,Cus1091,North,1001,Shirt,5,20
2/28/2023,Cus1448,South,1002,Shoes,10,50
3/31/2023,Cus1404,East,1003,Hat,7,15
4/30/2023,Cus1496,West,1004,Socks,3,5
5/31/2023,Cus1415,North,1005,Jacket,2,60
6/30/2023,Cus1229,South,1006,Gloves,8,25
7/31/2023,Cus1331,East,1007,Shirt,12,40
8/31/2023,Cus1342,West,1008,Shoes,4,15
9/30/2023,Cus1374,North,1009,Hat,7,10
10/31/2023,Cus1295,South,1010,Socks,9,30
11/30/2023,Cus1136,East,1011,Jacket,6,35
12/31/2023,Cus1023,West,1012,Gloves,5,20
1/31/2024,Cus1453,North,1013,Shirt,8,50
2/29/2024,Cus1463,South,1014,Shoes,10,60
3/31/2024,Cus1490,East,1015,Hat,11,10
4/30/2024,Cus1028,West,1016,Socks,4,20
5/31/2024,Cus1417,North,1017,Jacket,3,30
6/30/2024,Cus1292,South,1018,Gloves,12,25
7/31/2024,Cus1401,East,1019,Shoes,5,15
8/31/2024,Cus1175,West,1020,Hat,7,50
1/31/2023,Cus1282,North,1001,Shirt,5,20
2/28/2023,Cus1035,South,1002,Shoes,10,50
3/31/2023,Cus1211,East,1003,Hat,7,15
4/30/2023,Cus1372,West,1004,Socks,3,5
5/31/2023,Cus1231,North,1005,Jacket,2,60
6/30/2023,Cus1160,South,1006,Gloves,8,25
7/31/2023,Cus1351,East,1007,Shirt,12,40
8/31/2023,Cus1052,West,1008,Shoes,4,15
9/30/2023,Cus1376,North,1009,Hat,7,10
10/31/2023,Cus1042,South,1010,Socks,9,30
11/30/2023,Cus1410,East,1011,Jacket,6,35
12/31/2023,Cus1495,West,1012,Gloves,5,20
1/31/2024,Cus1051,North,1013,Shirt,8,50
2/29/2024,Cus1262,South,1014,Shoes,10,60
3/31/2024,Cus1067,East,1015,Hat,11,10
4/30/2024,Cus1297,West,1016,Socks,4,20
5/31/2024,Cus1437,North,1017,Jacket,3,30
6/30/2024,Cus1130,South,1018,Gloves,12,25
7/31/2024,Cus1117,East,1019,Shoes,5,15
8/31/2024,Cus1241,West,1020,Hat,7,50
1/31/2023,Cus1379,North,1001,Shirt,5,20
2/28/2023,Cus1356,South,1002,Shoes,10,50
3/31/2023,Cus1016,East,1003,Hat,7,15
4/30/2023,Cus1413,West,1004,Socks,3,5
5/31/2023,Cus1193,North,1005,Jacket,2,60
6/30/2023,Cus1424,South,1006,Gloves,8,25
7/31/2023,Cus1115,East,1007,Shirt,12,40
8/31/2023,Cus1029,West,1008,Shoes,4,15
9/30/2023,Cus1104,North,1009,Hat,7,10
10/31/2023,Cus1440,South,1010,Socks,9,30
11/30/2023,Cus1303,East,1011,Jacket,6,35
12/31/2023,Cus1039,West,1012,Gloves,5,20
1/31/2024,Cus1474,North,1013,Shirt,8,50
2/29/2024,Cus1277,South,1014,Shoes,10,60
3/31/2024,Cus1442,East,1015,Hat,11,10
4/30/2024,Cus1311,West,1016,Socks,4,20
5/31/2024,Cus1209,North,1017,Jacket,3,30
6/30/2024,Cus1084,South,1018,Gloves,12,25
7/31/2024,Cus1079,East,1019,Shoes,5,15
8/31/2024,Cus1500,West,1020,Hat,7,50
1/31/2023,Cus1238,North,1001,Shirt,5,20
2/28/2023,Cus1420,South,1002,Shoes,10,50
3/31/2023,Cus1338,East,1003,Hat,7,15
4/30/2023,Cus1328,West,1004,Socks,3,5
5/31/2023,Cus1349,North,1005,Jacket,2,60
6/30/2023,Cus1054,South,1006,Gloves,8,25
7/31/2023,Cus1268,East,1007,Shirt,12,40
8/31/2023,Cus1119,West,1008,Shoes,4,15
9/30/2023,Cus1326,North,1009,Hat,7,10
10/31/2023,Cus1360,South,1010,Socks,9,30
11/30/2023,Cus1348,East,1011,Jacket,6,35
12/31/2023,Cus1002,West,1012,Gloves,5,20
1/31/2024,Cus1061,North,1013,Shirt,8,50
2/29/2024,Cus1152,South,1014,Shoes,10,60
3/31/2024,Cus1426,East,1015,Hat,11,10
4/30/2024,Cus1110,West,1016,Socks,4,20
5/31/2024,Cus1445,North,1017,Jacket,3,30
6/30/2024,Cus1129,South,1018,Gloves,12,25
7/31/2024,Cus1306,East,1019,Shoes,5,15
8/31/2024,Cus1138,West,1020,Hat,7,50
1/31/2023,Cus1432,North,1001,Shirt,5,20
2/28/2023,Cus1283,South,1002,Shoes,10,50
3/31/2023,Cus1356,East,1003,Hat,7,15
4/30/2023,Cus1489,West,1004,Socks,3,5
5/31/2023,Cus1287,North,1005,Jacket,2,60
6/30/2023,Cus1360,South,1006,Gloves,8,25
